arms_cluster_id,object_signature_cluster_id,mult_top,mult_right,mult_bottom,mult_left
140,2341,1.25,2.9113019165946077,3.0,3.4636980834053923
141,1,1.75,3.035000890619345,3.25,3.631665776047321
141,11,2.0,3.491709765600045,3.75,4.174956901066621
141,15,1.5,2.354422100680339,2.75,2.958077899319661
141,34,2.0,3.431847684984855,4.0,4.568152315015145
142,1,1.5,2.4509172270714648,2.75,2.507416106261869
142,15,1.5244343970011485,2.25,3.2255656029988513,2.5
142,58,1.5,1.9858341817121288,1.75,2.076665818287871
142,113,1.5,2.776516618487116,3.0,2.848483381512884
143,1,1.75,2.0836695990535454,3.25,3.749663734279789
144,1,1.75,2.7639332076292695,2.5,2.5485667923707305
145,1,1.9678180548904676,2.75,4.032181945109532,3.25
145,15,1.75,2.6605439297779188,3.0,2.881122736888748
145,25,1.6835972480444388,2.0,3.858069418622228,2.75
145,34,2.0,3.631912260111277,4.0,4.368087739888723
146,1,1.5,2.574112884800446,3.5,3.675887115199554
146,11,1.5,2.4192727325767964,3.25,3.9140606007565366
146,15,1.5,2.1550777116580067,3.25,3.3865889550086603
146,28,1.5,2.9883561222607167,3.75,4.011643877739283
146,29,1.5,3.2341449805337223,3.75,3.7658550194662777
146,34,1.5,2.9529627479887877,3.5,4.547037252011212
146,58,1.5,3.1926986480625,3.75,3.8073013519375
146,113,1.5,2.603625386248817,3.5,3.646374613751183
146,181,1.5,2.775026805731553,3.75,4.224973194268447
147,1,1.5,2.6530187026353196,2.75,2.3053146306980143
148,1,2.0,3.28582497945336,3.5,4.047508353879973
148,11,1.75,3.452825702739519,3.25,4.047174297260481
148,34,2.25,3.442063749816713,4.0,4.891269583516619
149,1,1.75,3.2006801170071557,3.25,3.4659865496595104
149,7,1.75,3.1160757256496505,2.75,3.6339242743503495
149,15,1.75,3.206911584036777,3.25,3.459755082629889
149,113,1.75,3.571976817842802,4.0,3.615523182157198
149,282,2.0261795333115855,3.0,3.9738204666884145,3.0
149,964,1.5,2.6759789944272523,2.5,2.6573543389060807
150,1,1.5,3.8627199958157754,4.0,3.0122800041842246
150,11,1.5,3.991798827460851,4.0,3.3415345058724815
150,15,1.25,3.215968335964031,3.5,2.325698330702636
150,28,1.5,3.959462446991561,4.25,3.2280375530084395
150,29,1.5,3.6634387421710057,3.75,3.3365612578289947
150,34,1.5,3.735170758948915,3.5,2.931495907717751
150,58,1.5,3.8122777279223583,4.0,3.5210556054109747
150,113,1.5,3.4638327135425766,3.75,2.6611672864574234
150,181,1.5,3.7454409000364737,4.0,3.1295590999635268
150,1685,1.5,3.816559172041398,3.75,3.183440827958602
151,1,1.5,2.9472047216811053,3.75,3.1777952783188947
151,7,1.5,2.8097034712862095,3.5,3.4402965287137905
151,15,1.5,2.6082999288221904,3.0,2.6417000711778096
151,34,1.5,3.191517668320067,3.75,3.808482331679933
151,113,1.4554058726535235,2.5,3.794594127346477,2.75
152,1,1.75,2.4054100843973174,3.5,4.594589915602683
153,1,1.5,3.410378240116403,4.0,3.464621759883597
153,11,1.5,2.9203590723110127,3.25,3.0171409276889873
153,15,1.25,2.890154262853941,3.25,3.109845737146059
153,34,1.5,3.595446442614521,3.75,3.404553557385479
153,113,1.5,3.1247997291611136,3.25,3.208533604172219
153,727,1.25,2.3781491580602747,2.5,2.6218508419397253
153,733,1.5,3.239704149804113,3.25,3.09362918352922
153,960,1.5,3.0718616341809075,3.75,3.0531383658190925
154,1,1.75,3.209243521872388,3.5,4.665756478127612
154,11,1.75,3.2737675918229447,3.5,4.601232408177055
154,15,1.5,2.893436644533063,3.25,4.231563355466937
154,28,2.25,3.105781057810579,4.0,4.706718942189421
154,29,1.75,3.448729519577894,3.5,4.426270480422105
154,34,1.75,3.3158399574101596,3.5,4.55916004258984
154,58,1.75,3.3084407808721386,3.5,4.5665592191278614
154,113,1.75,2.61388369950034,3.5,4.38611630049966
154,181,1.75,3.1917043595419106,3.75,4.1416289737914225
154,975,1.5,2.9155257326772803,3.25,4.20947426732272
155,1,1.5285802236453268,3.25,4.971419776354673,3.25
155,15,1.6238156477908892,3.0,5.376184352209111,3.0
155,113,1.408028102994154,3.0,4.5919718970058465,3.0
156,1,1.4199956500563111,2.75,4.080004349943689,2.75
156,11,1.75,3.451793139293139,4.0,3.735706860706861
156,15,1.252714753551854,2.25,3.497285246448146,2.5
156,28,1.5,3.479184681087004,4.5,3.520815318912996
156,34,1.5,3.5744816528289935,4.25,3.6130183471710065
156,58,1.5,3.5116820513443967,4.25,3.6758179486556033
156,113,1.448625347011134,2.5,4.801374652988866,2.5
156,975,1.75,3.600336460869327,4.25,3.899663539130673
157,1,1.75,3.2618890020686497,3.75,3.1547776645980172
158,1,2.0,3.3721264463028984,3.75,3.8153735536971016
158,11,2.0,3.445506057935571,3.75,4.221160608731095
158,15,1.75,3.114139655663544,3.75,3.302527011003123
158,34,2.0,3.499228781474729,3.75,4.167437885191937
