"cluster_id","COUNT(image_id)","slot_signature_n_objects","slot_signature_token"
200,4793,2,67,41,0,0,0,0,0,0,0
201,174,4,41,67,0,0,0,0,26,26,0
202,3,3,56,41,0,0,0,0,13,0,0
203,6,3,16,57,0,0,0,0,67,0,0
204,222,3,16,16,0,0,0,0,0,57,0
205,1246,1,54,0,0,0,0,0,0,0,0
206,2569,3,67,67,0,0,0,0,0,63,0
207,146,4,67,67,0,0,0,41,0,60,0
208,3330,3,59,59,0,0,0,0,73,0,0
209,800,4,59,59,0,0,0,73,73,0,0
210,1771,4,67,67,0,0,0,0,63,63,0
211,13005,2,63,67,0,0,0,0,0,0,0
212,2,3,41,65,0,0,0,0,0,0,56
213,228,3,67,67,0,0,0,0,0,83,0
214,155,3,41,41,0,0,0,0,0,26,0
215,677,2,26,73,0,0,0,0,0,0,0
216,350,3,67,67,0,0,0,0,26,0,0
217,6058,1,56,0,0,0,0,0,0,0,0
218,2,4,47,63,0,0,0,0,0,60,60
219,633,3,56,56,0,0,0,0,0,60,0
220,12,3,24,67,0,0,0,0,24,0,0
221,28,5,63,63,0,0,0,0,13,26,26
222,1459,2,56,67,0,0,0,0,0,0,0
223,510,2,67,28,0,0,0,0,0,0,0
224,5,3,29,0,0,0,0,0,24,24,0
225,39,3,2,2,0,0,0,0,63,0,0
226,791,4,73,73,0,0,0,90,90,0,0
227,1046,1,0,1,0,0,0,0,0,0,0
228,1,4,63,40,0,0,0,40,0,60,0
229,7019,3,63,63,0,0,0,0,0,56,0
230,2,5,39,39,0,0,0,45,0,45,56
231,263,1,3,0,0,0,0,0,0,0,0
232,2765,2,3,3,0,0,0,0,0,0,0
233,7,2,28,36,0,0,0,0,0,0,0
234,4436,2,76,76,0,0,0,0,0,0,0
235,117,3,41,57,0,0,0,0,0,63,0
236,149,3,56,56,0,0,0,67,0,0,0
237,46,2,69,41,0,0,0,0,0,0,0
238,11785,2,92,92,0,0,0,0,0,0,0
239,4028,1,0,40,0,0,0,0,0,0,0
240,15,3,50,50,0,0,0,0,0,47,0
241,6473,1,0,79,0,0,0,0,0,0,0
242,12,4,60,60,0,0,0,43,0,45,0
243,362,3,43,43,0,0,0,0,0,45,0
244,624,2,63,0,0,0,0,0,0,56,0
245,1256,1,0,36,0,0,0,0,0,0,0
246,583,4,56,56,0,0,0,0,0,56,56
247,26,4,0,56,0,0,0,0,27,56,56
248,152,2,0,67,0,0,0,0,24,0,0
249,727,1,0,0,0,0,0,41,0,0,0
250,34,2,74,0,0,0,0,0,0,63,0
251,7,2,65,0,0,0,0,0,0,57,0
252,39,2,59,56,0,0,0,0,0,0,0
253,87,3,67,63,0,0,0,0,13,0,0
254,677,2,75,75,0,0,0,0,0,0,0
255,30,2,24,0,92,0,0,0,0,0,0
256,59,3,0,26,0,0,0,92,92,0,0
257,44,3,58,58,0,0,0,0,67,0,0
258,2826,2,67,73,0,0,0,0,0,0,0
259,812,4,63,63,0,0,0,0,27,56,0
260,6397,3,57,57,0,0,0,0,0,63,0
261,5154,2,0,63,0,0,0,0,27,0,0
262,26,3,0,0,0,0,0,73,27,63,0
263,3,3,67,95,0,0,0,0,0,81,0
264,400,2,41,58,0,0,0,0,0,0,0
265,100,3,100,100,0,0,0,0,0,100,0
266,255,2,0,67,0,0,0,0,26,0,0
267,22,3,46,46,0,0,0,0,0,46,0
