cluster_key,cluster_id,pose_id,topic_id,input_csv,output_folder,input_ct_from_filename,input_csv_rows,ct_matches_csv,output_rows,loss_count,retention_pct,flagged_low_output,anchor_stuck,no_output_folder,multiple_runs,run_count,log_rows_total,log_rows_saved,log_skip_face,log_rows_write_failed,log_cache_hits,log_cache_misses,log_exclude_rows_before,log_exclude_dropped,log_dedupe_confirmed_dupes
c503_p58_t0,c503,p58,t0,df_sorted_c503_p58_t0_ct163.csv,clustercc503_p58_t0_1779819357.284611,163,163,True,132,31,81.0,False,False,False,False,1,,,,,,,,,
c504_p15_t0,c504,p15,t0,df_sorted_c504_p15_t0_ct344.csv,clustercc504_p15_t0_1779819436.306009,344,344,True,229,115,66.6,False,False,False,False,1,,,,,,,,,
c505_p11_t0,c505,p11,t0,df_sorted_c505_p11_t0_ct183.csv,clustercc505_p11_t0_1779819442.3707159,183,183,True,179,4,97.8,False,False,False,False,1,,,,,,,,,
c505_p29_t0,c505,p29,t0,df_sorted_c505_p29_t0_ct241.csv,clustercc505_p29_t0_1779819468.677293,241,241,True,234,7,97.1,False,False,False,False,1,,,,,,,,,
c505_p34_t0,c505,p34,t0,df_sorted_c505_p34_t0_ct210.csv,clustercc505_p34_t0_1779819527.258833,210,210,True,206,4,98.1,False,False,False,False,1,,,,,,,,,
c505_p58_t0,c505,p58,t0,df_sorted_c505_p58_t0_ct238.csv,clustercc505_p58_t0_1779819568.818669,238,238,True,206,32,86.6,False,False,False,False,1,,,,,,,,,
c506_p15_t0,c506,p15,t0,df_sorted_c506_p15_t0_ct217.csv,clustercc506_p15_t0_1779819593.359491,217,217,True,182,35,83.9,False,False,False,False,1,,,,,,,,,
c506_p25_t0,c506,p25,t0,df_sorted_c506_p25_t0_ct125.csv,clustercc506_p25_t0_1779819597.652051,125,125,True,121,4,96.8,False,False,False,False,1,,,,,,,,,
c507_p11_t0,c507,p11,t0,df_sorted_c507_p11_t0_ct301.csv,clustercc507_p11_t0_1779819607.382105,301,301,True,227,74,75.4,False,False,False,False,1,,,,,,,,,
c508_p15_t0,c508,p15,t0,df_sorted_c508_p15_t0_ct184.csv,clustercc508_p15_t0_1779819617.734278,184,184,True,150,34,81.5,False,False,False,False,1,,,,,,,,,
c508_p25_t0,c508,p25,t0,df_sorted_c508_p25_t0_ct127.csv,clustercc508_p25_t0_1779819667.380697,127,127,True,78,49,61.4,False,False,False,False,1,,,,,,,,,
c508_p34_t0,c508,p34,t0,df_sorted_c508_p34_t0_ct117.csv,clustercc508_p34_t0_1779819672.885489,117,117,True,81,36,69.2,False,False,False,False,1,,,,,,,,,
c509_p34_t0,c509,p34,t0,df_sorted_c509_p34_t0_ct183.csv,clustercc509_p34_t0_1779819687.875724,183,183,True,95,88,51.9,False,False,False,False,1,,,,,,,,,
c50_p15_t0,c50,p15,t0,df_sorted_c50_p15_t0_ct209.csv,clustercc50_p15_t0_1779819701.418549,209,209,True,3,206,1.4,True,False,False,False,1,,,,,,,,,
c50_p7_t0,c50,p7,t0,df_sorted_c50_p7_t0_ct135.csv,clustercc50_p7_t0_1779819714.257012,135,135,True,79,56,58.5,False,False,False,False,1,,,,,,,,,
c510_p15_t0,c510,p15,t0,df_sorted_c510_p15_t0_ct167.csv,clustercc510_p15_t0_1779819729.601399,167,167,True,106,61,63.5,False,False,False,False,1,,,,,,,,,
c512_p15_t0,c512,p15,t0,df_sorted_c512_p15_t0_ct182.csv,clustercc512_p15_t0_1779819766.513304,182,182,True,168,14,92.3,False,False,False,False,1,,,,,,,,,
c512_p58_t0,c512,p58,t0,df_sorted_c512_p58_t0_ct125.csv,clustercc512_p58_t0_1779819767.631596,125,125,True,125,0,100.0,False,False,False,False,1,,,,,,,,,
c513_p15_t0,c513,p15,t0,df_sorted_c513_p15_t0_ct440.csv,clustercc513_p15_t0_1779819785.324836,440,440,True,224,216,50.9,False,False,False,False,1,,,,,,,,,
c514_p15_t0,c514,p15,t0,df_sorted_c514_p15_t0_ct278.csv,clustercc514_p15_t0_1779819790.7103171,278,278,True,232,46,83.5,False,False,False,False,1,,,,,,,,,
c515_p1685_t0,c515,p1685,t0,df_sorted_c515_p1685_t0_ct175.csv,clustercc515_p1685_t0_1779819792.812587,175,175,True,169,6,96.6,False,False,False,False,1,,,,,,,,,
c515_p29_t0,c515,p29,t0,df_sorted_c515_p29_t0_ct151.csv,clustercc515_p29_t0_1779819846.599065,151,151,True,151,0,100.0,False,False,False,False,1,,,,,,,,,
c515_p34_t0,c515,p34,t0,df_sorted_c515_p34_t0_ct105.csv,clustercc515_p34_t0_1779819886.4702258,105,105,True,105,0,100.0,False,False,False,False,1,,,,,,,,,
c515_p58_t0,c515,p58,t0,df_sorted_c515_p58_t0_ct178.csv,clustercc515_p58_t0_1779819908.313094,178,178,True,176,2,98.9,False,False,False,False,1,,,,,,,,,
c516_p11_t0,c516,p11,t0,df_sorted_c516_p11_t0_ct278.csv,clustercc516_p11_t0_1779819924.672492,278,278,True,237,41,85.3,False,False,False,False,1,,,,,,,,,
c516_p34_t0,c516,p34,t0,df_sorted_c516_p34_t0_ct272.csv,clustercc516_p34_t0_1779819937.493196,272,272,True,237,35,87.1,False,False,False,False,1,,,,,,,,,
c517_p11_t0,c517,p11,t0,df_sorted_c517_p11_t0_ct156.csv,clustercc517_p11_t0_1779819940.6154208,156,156,True,154,2,98.7,False,False,False,False,1,,,,,,,,,
c517_p15_t0,c517,p15,t0,df_sorted_c517_p15_t0_ct264.csv,clustercc517_p15_t0_1779819967.003553,264,264,True,231,33,87.5,False,False,False,False,1,,,,,,,,,
c517_p34_t0,c517,p34,t0,df_sorted_c517_p34_t0_ct103.csv,clustercc517_p34_t0_1779819969.957226,103,103,True,101,2,98.1,False,False,False,False,1,,,,,,,,,
c518_p15_t0,c518,p15,t0,df_sorted_c518_p15_t0_ct573.csv,clustercc518_p15_t0_1779819979.929405,573,573,True,228,345,39.8,False,False,False,False,1,,,,,,,,,
c518_p25_t0,c518,p25,t0,df_sorted_c518_p25_t0_ct543.csv,clustercc518_p25_t0_1779819980.1910431,543,543,True,232,311,42.7,False,False,False,False,1,,,,,,,,,
c518_p586_t0,c518,p586,t0,df_sorted_c518_p586_t0_ct165.csv,clustercc518_p586_t0_1779819990.451621,165,165,True,160,5,97.0,False,False,False,False,1,,,,,,,,,
c519_p15_t0,c519,p15,t0,df_sorted_c519_p15_t0_ct157.csv,clustercc519_p15_t0_1779820016.622218,157,157,True,137,20,87.3,False,False,False,False,1,,,,,,,,,
c51_p11_t0,c51,p11,t0,df_sorted_c51_p11_t0_ct231.csv,clustercc51_p11_t0_1779820024.837612,231,231,True,229,2,99.1,False,False,False,False,1,,,,,,,,,
c51_p15_t0,c51,p15,t0,df_sorted_c51_p15_t0_ct415.csv,clustercc51_p15_t0_1779820042.6133,415,415,True,232,183,55.9,False,False,False,False,1,,,,,,,,,
c51_p28_t0,c51,p28,t0,df_sorted_c51_p28_t0_ct166.csv,clustercc51_p28_t0_1779820044.66473,166,166,True,162,4,97.6,False,False,False,False,1,,,,,,,,,
c51_p34_t0,c51,p34,t0,df_sorted_c51_p34_t0_ct165.csv,clustercc51_p34_t0_1779820066.278216,165,165,True,165,0,100.0,False,False,False,False,1,,,,,,,,,
c51_p58_t0,c51,p58,t0,df_sorted_c51_p58_t0_ct112.csv,clustercc51_p58_t0_1779820078.518825,112,112,True,104,8,92.9,False,False,False,False,1,,,,,,,,,
c520_p11_t0,c520,p11,t0,df_sorted_c520_p11_t0_ct389.csv,clustercc520_p11_t0_1779820095.629759,389,389,True,233,156,59.9,False,False,False,False,1,,,,,,,,,
c520_p15_t0,c520,p15,t0,df_sorted_c520_p15_t0_ct159.csv,clustercc520_p15_t0_1779820146.9702652,159,159,True,132,27,83.0,False,False,False,False,1,,,,,,,,,
c520_p34_t0,c520,p34,t0,df_sorted_c520_p34_t0_ct411.csv,clustercc520_p34_t0_1779820164.717367,411,411,True,47,364,11.4,False,False,False,False,1,,,,,,,,,
c521_p11_t0,c521,p11,t0,df_sorted_c521_p11_t0_ct131.csv,clustercc521_p11_t0_1779820192.124396,131,131,True,100,31,76.3,False,False,False,False,1,,,,,,,,,
c522_p34_t0,c522,p34,t0,df_sorted_c522_p34_t0_ct112.csv,clustercc522_p34_t0_1779820203.279995,112,112,True,89,23,79.5,False,False,False,False,1,,,,,,,,,
c523_p11_t0,c523,p11,t0,df_sorted_c523_p11_t0_ct244.csv,clustercc523_p11_t0_1779820211.8944268,244,244,True,235,9,96.3,False,False,False,False,1,,,,,,,,,
c523_p15_t0,c523,p15,t0,df_sorted_c523_p15_t0_ct525.csv,clustercc523_p15_t0_1779820213.19236,525,525,True,230,295,43.8,False,False,False,False,1,,,,,,,,,
c523_p1685_t0,c523,p1685,t0,df_sorted_c523_p1685_t0_ct194.csv,clustercc523_p1685_t0_1779820251.058167,194,194,True,186,8,95.9,False,False,False,False,1,,,,,,,,,
c523_p28_t0,c523,p28,t0,df_sorted_c523_p28_t0_ct151.csv,clustercc523_p28_t0_1779820257.005684,151,151,True,144,7,95.4,False,False,False,False,1,,,,,,,,,
c523_p34_t0,c523,p34,t0,df_sorted_c523_p34_t0_ct161.csv,clustercc523_p34_t0_1779820301.8269298,161,161,True,158,3,98.1,False,False,False,False,1,,,,,,,,,
c523_p58_t0,c523,p58,t0,df_sorted_c523_p58_t0_ct192.csv,clustercc523_p58_t0_1779820315.282888,192,192,True,190,2,99.0,False,False,False,False,1,,,,,,,,,
c528_p1685_t0,c528,p1685,t0,df_sorted_c528_p1685_t0_ct149.csv,clustercc528_p1685_t0_1779820328.219363,149,149,True,144,5,96.6,False,False,False,False,1,,,,,,,,,
c528_p28_t0,c528,p28,t0,df_sorted_c528_p28_t0_ct201.csv,clustercc528_p28_t0_1779820339.866156,201,201,True,193,8,96.0,False,False,False,False,1,,,,,,,,,
c528_p34_t0,c528,p34,t0,df_sorted_c528_p34_t0_ct324.csv,clustercc528_p34_t0_1779820354.004786,324,324,True,239,85,73.8,False,False,False,False,1,,,,,,,,,
c528_p35_t0,c528,p35,t0,df_sorted_c528_p35_t0_ct124.csv,clustercc528_p35_t0_1779820358.754666,124,124,True,121,3,97.6,False,False,False,False,1,,,,,,,,,
c528_p58_t0,c528,p58,t0,df_sorted_c528_p58_t0_ct282.csv,clustercc528_p58_t0_1779820392.9431858,282,282,True,235,47,83.3,False,False,False,False,1,,,,,,,,,
c528_p783_t0,c528,p783,t0,df_sorted_c528_p783_t0_ct83.csv,clustercc528_p783_t0_1779820405.8464918,83,83,True,83,0,100.0,False,False,False,False,1,,,,,,,,,
c528_p975_t0,c528,p975,t0,df_sorted_c528_p975_t0_ct88.csv,clustercc528_p975_t0_1779820424.612546,88,88,True,52,36,59.1,False,False,False,False,1,,,,,,,,,
c529_p15_t0,c529,p15,t0,df_sorted_c529_p15_t0_ct379.csv,clustercc529_p15_t0_1779820443.8862631,379,379,True,183,196,48.3,False,False,False,False,1,,,,,,,,,
c529_p7_t0,c529,p7,t0,df_sorted_c529_p7_t0_ct127.csv,clustercc529_p7_t0_1779820457.50311,127,127,True,68,59,53.5,False,False,False,False,1,,,,,,,,,
c52_p11_t0,c52,p11,t0,df_sorted_c52_p11_t0_ct221.csv,clustercc52_p11_t0_1779820473.74581,221,221,True,131,90,59.3,False,False,False,False,1,,,,,,,,,
c52_p15_t0,c52,p15,t0,df_sorted_c52_p15_t0_ct352.csv,clustercc52_p15_t0_1779820482.2083998,352,352,True,193,159,54.8,False,False,False,False,1,,,,,,,,,
c52_p1685_t0,c52,p1685,t0,df_sorted_c52_p1685_t0_ct119.csv,clustercc52_p1685_t0_1779820502.708856,119,119,True,1,118,0.8,True,True,False,False,1,,,,,,,,,
c52_p34_t0,c52,p34,t0,df_sorted_c52_p34_t0_ct293.csv,clustercc52_p34_t0_1779820504.2990952,293,293,True,1,292,0.3,True,True,False,False,1,,,,,,,,,
c52_p58_t0,c52,p58,t0,df_sorted_c52_p58_t0_ct148.csv,clustercc52_p58_t0_1779820525.3075762,148,148,True,68,80,45.9,False,False,False,False,1,,,,,,,,,
c532_p11_t0,c532,p11,t0,df_sorted_c532_p11_t0_ct153.csv,clustercc532_p11_t0_1779820530.19435,153,153,True,77,76,50.3,False,False,False,False,1,,,,,,,,,
c532_p29_t0,c532,p29,t0,df_sorted_c532_p29_t0_ct98.csv,clustercc532_p29_t0_1779820540.796921,98,98,True,1,97,1.0,True,True,False,False,1,,,,,,,,,
c532_p34_t0,c532,p34,t0,df_sorted_c532_p34_t0_ct190.csv,clustercc532_p34_t0_1779820562.717129,190,190,True,38,152,20.0,False,False,False,False,1,,,,,,,,,
c532_p58_t0,c532,p58,t0,df_sorted_c532_p58_t0_ct138.csv,clustercc532_p58_t0_1779820564.8344939,138,138,True,100,38,72.5,False,False,False,False,1,,,,,,,,,
c533_p15_t0,c533,p15,t0,df_sorted_c533_p15_t0_ct281.csv,clustercc533_p15_t0_1779820578.326901,281,281,True,198,83,70.5,False,False,False,False,1,,,,,,,,,
c533_p2341_t0,c533,p2341,t0,df_sorted_c533_p2341_t0_ct84.csv,clustercc533_p2341_t0_1779820590.5789142,84,84,True,1,83,1.2,True,True,False,False,1,,,,,,,,,
c533_p25_t0,c533,p25,t0,df_sorted_c533_p25_t0_ct155.csv,clustercc533_p25_t0_1779820594.57115,155,155,True,93,62,60.0,False,False,False,False,1,,,,,,,,,
c533_p34_t0,c533,p34,t0,df_sorted_c533_p34_t0_ct124.csv,clustercc533_p34_t0_1779820635.895211,124,124,True,78,46,62.9,False,False,False,False,1,,,,,,,,,
c535_p15_t0,c535,p15,t0,df_sorted_c535_p15_t0_ct97.csv,clustercc535_p15_t0_1779820715.1383512,97,97,True,69,28,71.1,False,False,False,False,1,,,,,,,,,
c537_p15_t0,c537,p15,t0,df_sorted_c537_p15_t0_ct736.csv,clustercc537_p15_t0_1779820734.19252,736,736,True,223,513,30.3,False,False,False,False,1,,,,,,,,,
c537_p282_t0,c537,p282,t0,df_sorted_c537_p282_t0_ct197.csv,clustercc537_p282_t0_1779820787.725158,197,197,True,196,1,99.5,False,False,False,False,1,,,,,,,,,
c537_p437_t0,c537,p437,t0,df_sorted_c537_p437_t0_ct134.csv,clustercc537_p437_t0_1779820810.254071,134,134,True,133,1,99.3,False,False,False,False,1,,,,,,,,,
c538_p15_t0,c538,p15,t0,df_sorted_c538_p15_t0_ct102.csv,clustercc538_p15_t0_1779820827.36849,102,102,True,101,1,99.0,False,False,False,False,1,,,,,,,,,
c539_p15_t0,c539,p15,t0,df_sorted_c539_p15_t0_ct242.csv,clustercc539_p15_t0_1779820845.928808,242,242,True,172,70,71.1,False,False,False,False,1,,,,,,,,,
c539_p34_t0,c539,p34,t0,df_sorted_c539_p34_t0_ct118.csv,clustercc539_p34_t0_1779820856.695393,118,118,True,117,1,99.2,False,False,False,False,1,,,,,,,,,
c540_p15_t0,c540,p15,t0,df_sorted_c540_p15_t0_ct254.csv,clustercc540_p15_t0_1779820877.1014621,254,254,True,180,74,70.9,False,False,False,False,1,,,,,,,,,
c540_p1685_t0,c540,p1685,t0,df_sorted_c540_p1685_t0_ct89.csv,clustercc540_p1685_t0_1779820883.0960262,89,89,True,54,35,60.7,False,False,False,False,1,,,,,,,,,
c540_p34_t0,c540,p34,t0,df_sorted_c540_p34_t0_ct109.csv,clustercc540_p34_t0_1779820901.430341,109,109,True,51,58,46.8,False,False,False,False,1,,,,,,,,,
c541_p11_t0,c541,p11,t0,df_sorted_c541_p11_t0_ct232.csv,clustercc541_p11_t0_1779820908.656951,232,232,True,38,194,16.4,False,False,False,False,1,,,,,,,,,
c542_p2341_t0,c542,p2341,t0,df_sorted_c542_p2341_t0_ct148.csv,clustercc542_p2341_t0_1779820912.620671,148,148,True,83,65,56.1,False,False,False,False,1,,,,,,,,,
c542_p734_t0,c542,p734,t0,df_sorted_c542_p734_t0_ct104.csv,clustercc542_p734_t0_1779820919.7350872,104,104,True,48,56,46.2,False,False,False,False,1,,,,,,,,,
c543_p11_t0,c543,p11,t0,df_sorted_c543_p11_t0_ct285.csv,clustercc543_p11_t0_1779820924.4287841,285,285,True,69,216,24.2,False,False,False,False,1,,,,,,,,,
c543_p15_t0,c543,p15,t0,df_sorted_c543_p15_t0_ct294.csv,clustercc543_p15_t0_1779820928.1123981,294,294,True,189,105,64.3,False,False,False,False,1,,,,,,,,,
c543_p34_t0,c543,p34,t0,df_sorted_c543_p34_t0_ct234.csv,clustercc543_p34_t0_1779820976.500355,234,234,True,83,151,35.5,False,False,False,False,1,,,,,,,,,
c544_p15_t0,c544,p15,t0,df_sorted_c544_p15_t0_ct409.csv,clustercc544_p15_t0_1779820982.881118,409,409,True,139,270,34.0,False,False,False,False,1,,,,,,,,,
c546_p11_t0,c546,p11,t0,df_sorted_c546_p11_t0_ct131.csv,clustercc546_p11_t0_1779820996.0125031,131,131,True,105,26,80.2,False,False,False,False,1,,,,,,,,,
c546_p15_t0,c546,p15,t0,df_sorted_c546_p15_t0_ct231.csv,clustercc546_p15_t0_1779821005.737943,231,231,True,172,59,74.5,False,False,False,False,1,,,,,,,,,
c546_p34_t0,c546,p34,t0,df_sorted_c546_p34_t0_ct133.csv,clustercc546_p34_t0_1779821006.0212731,133,133,True,61,72,45.9,False,False,False,False,1,,,,,,,,,
c547_p11_t0,c547,p11,t0,df_sorted_c547_p11_t0_ct112.csv,clustercc547_p11_t0_1779821055.420477,112,112,True,55,57,49.1,False,False,False,False,1,,,,,,,,,
c547_p15_t0,c547,p15,t0,df_sorted_c547_p15_t0_ct514.csv,clustercc547_p15_t0_1779821071.41089,514,514,True,206,308,40.1,False,False,False,False,1,,,,,,,,,
c547_p2341_t0,c547,p2341,t0,df_sorted_c547_p2341_t0_ct164.csv,clustercc547_p2341_t0_1779821123.554791,164,164,True,1,163,0.6,True,True,False,False,1,,,,,,,,,
c547_p29_t0,c547,p29,t0,df_sorted_c547_p29_t0_ct120.csv,clustercc547_p29_t0_1779821130.605726,120,120,True,102,18,85.0,False,False,False,False,1,,,,,,,,,
c547_p34_t0,c547,p34,t0,df_sorted_c547_p34_t0_ct185.csv,clustercc547_p34_t0_1779821150.903672,185,185,True,125,60,67.6,False,False,False,False,1,,,,,,,,,
c547_p734_t0,c547,p734,t0,df_sorted_c547_p734_t0_ct185.csv,clustercc547_p734_t0_1779821283.089643,185,185,True,162,23,87.6,False,False,False,False,1,,,,,,,,,
c547_p7_t0,c547,p7,t0,df_sorted_c547_p7_t0_ct169.csv,clustercc547_p7_t0_1779821285.692659,169,169,True,156,13,92.3,False,False,False,False,1,,,,,,,,,
c548_p15_t0,c548,p15,t0,df_sorted_c548_p15_t0_ct134.csv,clustercc548_p15_t0_1779821303.985506,134,134,True,116,18,86.6,False,False,False,False,1,,,,,,,,,
c548_p34_t0,c548,p34,t0,df_sorted_c548_p34_t0_ct125.csv,clustercc548_p34_t0_1779821312.050349,125,125,True,123,2,98.4,False,False,False,False,1,,,,,,,,,
c549_p15_t0,c549,p15,t0,df_sorted_c549_p15_t0_ct82.csv,clustercc549_p15_t0_1779821318.476073,82,82,True,74,8,90.2,False,False,False,False,1,,,,,,,,,
c54_p11_t0,c54,p11,t0,df_sorted_c54_p11_t0_ct162.csv,clustercc54_p11_t0_1779821324.446369,162,162,True,145,17,89.5,False,False,False,False,1,,,,,,,,,
c54_p15_t0,c54,p15,t0,df_sorted_c54_p15_t0_ct246.csv,clustercc54_p15_t0_1779821328.185966,246,246,True,221,25,89.8,False,False,False,False,1,,,,,,,,,
c54_p272_t0,c54,p272,t0,df_sorted_c54_p272_t0_ct82.csv,clustercc54_p272_t0_1779821345.396794,82,82,True,61,21,74.4,False,False,False,False,1,,,,,,,,,
c54_p34_t0,c54,p34,t0,df_sorted_c54_p34_t0_ct340.csv,clustercc54_p34_t0_1779821353.019073,340,340,True,27,313,7.9,False,False,False,False,1,,,,,,,,,
c54_p733_t0,c54,p733,t0,df_sorted_c54_p733_t0_ct91.csv,clustercc54_p733_t0_1779821354.615273,91,91,True,50,41,54.9,False,False,False,False,1,,,,,,,,,
c550_p11_t0,c550,p11,t0,df_sorted_c550_p11_t0_ct266.csv,clustercc550_p11_t0_1779821359.000297,266,266,True,205,61,77.1,False,False,False,False,1,,,,,,,,,
c550_p15_t0,c550,p15,t0,df_sorted_c550_p15_t0_ct250.csv,clustercc550_p15_t0_1779821370.7306528,250,250,True,220,30,88.0,False,False,False,False,1,,,,,,,,,
c551_p15_t0,c551,p15,t0,df_sorted_c551_p15_t0_ct371.csv,clustercc551_p15_t0_1779821377.6499531,371,371,True,219,152,59.0,False,False,False,False,1,,,,,,,,,
c551_p34_t0,c551,p34,t0,df_sorted_c551_p34_t0_ct199.csv,clustercc551_p34_t0_1779821397.356509,199,199,True,195,4,98.0,False,False,False,False,1,,,,,,,,,
c552_p11_t0,c552,p11,t0,df_sorted_c552_p11_t0_ct357.csv,clustercc552_p11_t0_1779821447.625982,357,357,True,234,123,65.5,False,False,False,False,1,,,,,,,,,
c557_p15_t0,c557,p15,t0,df_sorted_c557_p15_t0_ct423.csv,clustercc557_p15_t0_1779821465.911047,423,423,True,214,209,50.6,False,False,False,False,1,,,,,,,,,
c559_p25_t0,c559,p25,t0,df_sorted_c559_p25_t0_ct178.csv,clustercc559_p25_t0_1779821524.528831,178,178,True,172,6,96.6,False,False,False,False,1,,,,,,,,,
c559_p347_t0,c559,p347,t0,df_sorted_c559_p347_t0_ct162.csv,clustercc559_p347_t0_1779821524.79475,162,162,True,155,7,95.7,False,False,False,False,1,,,,,,,,,
c559_p34_t0,c559,p34,t0,df_sorted_c559_p34_t0_ct225.csv,clustercc559_p34_t0_1779821533.48281,225,225,True,218,7,96.9,False,False,False,False,1,,,,,,,,,
c560_p11_t0,c560,p11,t0,df_sorted_c560_p11_t0_ct150.csv,clustercc560_p11_t0_1779821541.68355,150,150,True,148,2,98.7,False,False,False,False,1,,,,,,,,,
c560_p34_t0,c560,p34,t0,df_sorted_c560_p34_t0_ct79.csv,clustercc560_p34_t0_1779821551.153332,79,79,True,78,1,98.7,False,False,False,False,1,,,,,,,,,
c562_p15_t0,c562,p15,t0,df_sorted_c562_p15_t0_ct463.csv,clustercc562_p15_t0_1779821556.849715,463,463,True,118,345,25.5,False,False,False,False,1,,,,,,,,,
c562_p34_t0,c562,p34,t0,df_sorted_c562_p34_t0_ct102.csv,clustercc562_p34_t0_1779821558.88759,102,102,True,98,4,96.1,False,False,False,False,1,,,,,,,,,
c564_p15_t0,c564,p15,t0,df_sorted_c564_p15_t0_ct327.csv,clustercc564_p15_t0_1779821566.57053,327,327,True,226,101,69.1,False,False,False,False,1,,,,,,,,,
c564_p34_t0,c564,p34,t0,df_sorted_c564_p34_t0_ct155.csv,clustercc564_p34_t0_1779821607.5449228,155,155,True,149,6,96.1,False,False,False,False,1,,,,,,,,,
c564_p7_t0,c564,p7,t0,df_sorted_c564_p7_t0_ct221.csv,clustercc564_p7_t0_1779821609.897938,221,221,True,216,5,97.7,False,False,False,False,1,,,,,,,,,
c566_p15_t0,c566,p15,t0,df_sorted_c566_p15_t0_ct310.csv,clustercc566_p15_t0_1779821624.773769,310,310,True,231,79,74.5,False,False,False,False,1,,,,,,,,,
c566_p1685_t0,c566,p1685,t0,df_sorted_c566_p1685_t0_ct74.csv,clustercc566_p1685_t0_1779821707.20014,74,74,True,71,3,95.9,False,False,False,False,1,,,,,,,,,
c566_p727_t0,c566,p727,t0,df_sorted_c566_p727_t0_ct71.csv,clustercc566_p727_t0_1779821720.224375,71,71,True,68,3,95.8,False,False,False,False,1,,,,,,,,,
c566_p734_t0,c566,p734,t0,df_sorted_c566_p734_t0_ct129.csv,clustercc566_p734_t0_1779821733.625896,129,129,True,122,7,94.6,False,False,False,False,1,,,,,,,,,
c567_p15_t0,c567,p15,t0,df_sorted_c567_p15_t0_ct417.csv,clustercc567_p15_t0_1779821748.2898262,417,417,True,154,263,36.9,False,False,False,False,1,,,,,,,,,
c568_p15_t0,c568,p15,t0,df_sorted_c568_p15_t0_ct532.csv,clustercc568_p15_t0_1779821772.753058,532,532,True,73,459,13.7,False,False,False,False,1,,,,,,,,,
c568_p58_t0,c568,p58,t0,df_sorted_c568_p58_t0_ct105.csv,clustercc568_p58_t0_1779821782.5128279,105,105,True,49,56,46.7,False,False,False,False,1,,,,,,,,,
c56_p15_t0,c56,p15,t0,df_sorted_c56_p15_t0_ct396.csv,clustercc56_p15_t0_1779821804.558082,396,396,True,137,259,34.6,False,False,False,False,1,,,,,,,,,
c56_p2230_t0,c56,p2230,t0,df_sorted_c56_p2230_t0_ct92.csv,clustercc56_p2230_t0_1779821806.129169,92,92,True,50,42,54.3,False,False,False,False,1,,,,,,,,,
c56_p258_t0,c56,p258,t0,df_sorted_c56_p258_t0_ct159.csv,clustercc56_p258_t0_1779821819.479053,159,159,True,3,156,1.9,True,False,False,False,1,,,,,,,,,
c56_p29_t0,c56,p29,t0,df_sorted_c56_p29_t0_ct96.csv,clustercc56_p29_t0_1779821850.786635,96,96,True,1,95,1.0,True,True,False,False,1,,,,,,,,,
c56_p79_t0,c56,p79,t0,df_sorted_c56_p79_t0_ct251.csv,clustercc56_p79_t0_1779821857.614296,251,251,True,1,250,0.4,True,True,False,False,1,,,,,,,,,
c570_p15_t0,c570,p15,t0,df_sorted_c570_p15_t0_ct214.csv,clustercc570_p15_t0_1779821892.965146,214,214,True,168,46,78.5,False,False,False,False,1,,,,,,,,,
c570_p34_t0,c570,p34,t0,df_sorted_c570_p34_t0_ct110.csv,clustercc570_p34_t0_1779821899.6049862,110,110,True,28,82,25.5,False,False,False,False,1,,,,,,,,,
c571_p15_t0,c571,p15,t0,df_sorted_c571_p15_t0_ct251.csv,clustercc571_p15_t0_1779821902.631613,251,251,True,199,52,79.3,False,False,False,False,1,,,,,,,,,
c572_p282_t0,c572,p282,t0,df_sorted_c572_p282_t0_ct140.csv,clustercc572_p282_t0_1779821913.7161589,140,140,True,117,23,83.6,False,False,False,False,1,,,,,,,,,
c572_p734_t0,c572,p734,t0,df_sorted_c572_p734_t0_ct101.csv,clustercc572_p734_t0_1779821951.1780741,101,101,True,2,99,2.0,True,False,False,False,1,,,,,,,,,
c572_p7_t0,c572,p7,t0,df_sorted_c572_p7_t0_ct380.csv,clustercc572_p7_t0_1779821978.358401,380,380,True,223,157,58.7,False,False,False,False,1,,,,,,,,,
c573_p11_t0,c573,p11,t0,df_sorted_c573_p11_t0_ct126.csv,clustercc573_p11_t0_1779821978.506433,126,126,True,122,4,96.8,False,False,False,False,1,,,,,,,,,
c573_p34_t0,c573,p34,t0,df_sorted_c573_p34_t0_ct177.csv,clustercc573_p34_t0_1779821984.577472,177,177,True,177,0,100.0,False,False,False,False,1,,,,,,,,,
c574_p11_t0,c574,p11,t0,df_sorted_c574_p11_t0_ct273.csv,clustercc574_p11_t0_1779822014.061522,273,273,True,234,39,85.7,False,False,False,False,1,,,,,,,,,
c574_p15_t0,c574,p15,t0,df_sorted_c574_p15_t0_ct324.csv,clustercc574_p15_t0_1779822039.758684,324,324,True,216,108,66.7,False,False,False,False,1,,,,,,,,,
c574_p34_t0,c574,p34,t0,df_sorted_c574_p34_t0_ct374.csv,clustercc574_p34_t0_1779822042.439809,374,374,True,232,142,62.0,False,False,False,False,1,,,,,,,,,
c575_p15_t0,c575,p15,t0,df_sorted_c575_p15_t0_ct272.csv,clustercc575_p15_t0_1779822064.2810209,272,272,True,236,36,86.8,False,False,False,False,1,,,,,,,,,
c575_p2263_t0,c575,p2263,t0,df_sorted_c575_p2263_t0_ct112.csv,clustercc575_p2263_t0_1779822140.9203699,112,112,True,107,5,95.5,False,False,False,False,1,,,,,,,,,
