cluster_no,pose_no,n,fixed_pitch_margin,fixed_yaw_margin,fixed_roll_margin,fixed_joint_keep_count,fixed_joint_survival_pct,iqr_pitch_margin,iqr_yaw_margin,iqr_roll_margin,iqr_joint_keep_count,iqr_joint_survival_pct,std_pitch_margin,std_yaw_margin,std_roll_margin,std_joint_keep_count,std_joint_survival_pct
c167_p1_t0_h14-21,1,2495,15,8,8,895,35.8717,18.916,13.378,6.046,1197,47.976,16.3127,13.2568,7.2702,1180,47.2946
c167_p1_t0_h0-13+15-22,1,565,15,8,8,88,15.5752,36.117,20.166,9.033,334,59.115,23.7218,16.3733,7.8764,198,35.0442
c168_p1_t0_h1,1,729,15,8,8,116,15.9122,36.939,18.478,8.876,388,53.2236,25.3514,14.8617,8.6551,289,39.6433
c168_p1_t0_h2,1,1607,15,8,8,240,14.9347,36.7085,18.837,9.1575,889,55.3205,24.5189,15.3536,8.4206,579,36.0299
c168_p1_t0_h0-13+15-22,1,227,15,8,8,89,39.207,24.652,10.379,4.9085,119,52.4229,19.8388,12.1013,5.4402,112,49.3392
c169_p1_t0_h0,1,893,15,8,8,279,31.243,27.603,13.61,5.305,464,51.9597,19.5653,13.6336,5.8162,397,44.4569
c169_p1_t0_h1,1,1558,15,8,8,550,35.3017,26.137,8.8452,4.8488,786,50.4493,19.1605,10.2493,6.2224,707,45.3787
c169_p1_t0_h2,1,260,15,8,8,90,34.6154,26.867,15.0078,5.988,149,57.3077,18.1606,13.8556,5.193,107,41.1538
c169_p1_t0_h14-21,1,3025,15,8,8,1033,34.1488,26.564,10.608,5.02,1524,50.3802,19.7508,11.8298,5.9565,1377,45.5207
c169_p1_t0_h0-13+15-22,1,932,15,8,8,327,35.0858,15.7503,11.7,9.1212,401,43.0258,13.2363,12.0965,11.0705,400,42.9185
c170_p1_t0,1,446,15,8,8,160,35.8744,25.1932,11.6462,3.4722,224,50.2242,16.1134,11.7569,4.5689,194,43.4978
c172_p1_t0_h0,1,2192,15,8,8,928,42.3358,22.6778,11.1605,3.7458,1171,53.4215,15.7419,12.0315,3.9349,1027,46.8522
c172_p1_t0_h1,1,5148,15,8,8,2449,47.5719,20.6858,8.4073,3.3328,2509,48.7374,16.0018,10.5278,4.4002,2543,49.3978
c172_p1_t0_h2,1,208,15,8,8,123,59.1346,20.6402,6.778,2.9467,112,53.8462,15.1824,8.5666,3.6376,111,53.3654
c172_p1_t0_h11,1,352,15,8,8,192,54.5455,16.7405,7.4668,3.3325,167,47.4432,15.5238,11.1998,3.7623,186,52.8409
c172_p1_t0_h19,1,307,15,8,8,150,48.8599,22.829,6.7175,2.7385,155,50.4886,15.7066,9.3894,4.0218,158,51.4658
c172_p1_t0_h5-7,1,261,15,8,8,152,58.2375,20.782,6.952,3.146,141,54.023,15.4282,9.23,4.3118,146,55.9387
c172_p1_t0_h8-11,1,209,15,8,8,89,42.5837,18.18,14.142,3.721,110,52.6316,15.5867,13.0386,3.0407,92,44.0191
c172_p1_t0_h16,1,644,15,8,8,352,54.6584,16.6372,7.58,3.1143,308,47.8261,14.6662,10.8298,3.808,348,54.0373
c172_p1_t0_h17-20,1,386,15,8,8,202,52.3316,23.1617,6.5628,2.6588,207,53.6269,15.5373,9.3813,3.8117,202,52.3316
c172_p1_t0_h3-7+22,1,396,15,8,8,213,53.7879,20.1067,7.7185,3.1197,217,54.798,15.4763,10.759,4.056,209,52.7778
c172_p1_t0_h8-13,1,922,15,8,8,505,54.7722,16.9665,8.3145,3.1482,458,49.6746,14.7917,11.0368,3.5809,488,52.9284
c172_p1_t0_h15-21,1,782,15,8,8,413,52.8133,21.9842,6.9082,2.8705,412,52.6854,15.4965,10.1043,3.935,413,52.8133
c172_p1_t0_h3-13+22,1,1076,15,8,8,581,53.9963,17.7847,8.9428,3.2748,544,50.5576,14.9613,11.0318,3.7487,568,52.7881
c172_p1_t0_h14-21,1,9490,15,8,8,4462,47.0179,21.37,9.0792,3.3775,4739,49.9368,15.9264,10.9744,4.194,4686,49.3783
c172_p1_t0_h0-13+15-22,1,320,15,8,8,88,27.5,21.396,17.08,6.2385,178,55.625,14.9976,13.3423,6.5821,126,39.375
c173_p1_t0_h1,1,1782,15,8,8,640,35.9147,20.0415,16.5823,5.1825,982,55.1066,14.8592,12.8237,5.8782,797,44.725
c173_p1_t0_h2,1,218,15,8,8,84,38.5321,18.006,13.376,4.3795,103,47.2477,15.8922,12.718,5.7145,101,46.3303
c173_p1_t0_h17-20,1,289,15,8,8,102,35.2941,20.081,15.475,4.822,145,50.173,16.0169,13.9008,5.4808,131,45.3287
c173_p1_t0_h15-21,1,317,15,8,8,145,45.7413,19.058,13.112,4.02,184,58.0442,14.4772,10.5922,5.0752,154,48.5804
c173_p1_t0_h3-13+22,1,315,15,8,8,114,36.1905,19.212,15.1935,4.869,162,51.4286,15.9337,13.6208,5.3492,148,46.9841
c173_p1_t0_h14-21,1,2780,15,8,8,1026,36.9065,19.9517,15.8975,5.111,1497,53.8489,14.9494,12.7611,5.9003,1239,44.5683
c173_p1_t0_h0-13+15-22,1,448,15,8,8,108,24.1071,22.0872,19.5672,6.4602,250,55.8036,16.0331,14.995,6.4157,184,41.0714
c176_p1_t0_h1,1,1360,15,8,8,337,24.7794,19.5952,19.3725,6.073,710,52.2059,15.4482,14.1873,6.9081,576,42.3529
c176_p1_t0_h2,1,260,15,8,8,52,20.0,18.1635,20.3912,5.0232,150,57.6923,13.5892,15.2352,5.2178,101,38.8462
c176_p1_t0_h15-21,1,292,15,8,8,92,31.5068,19.5015,18.798,5.4205,167,57.1918,14.1647,14.0481,6.1133,130,44.5205
c176_p1_t0_h3-13+22,1,286,15,8,8,60,20.979,18.7478,20.2433,5.4592,166,58.042,13.7212,14.9688,5.471,111,38.8112
c176_p1_t0_h14-21,1,2415,15,8,8,599,24.8033,20.2275,19.7585,6.0335,1318,54.5756,15.3445,14.5249,6.5515,1032,42.7329
c176_p1_t0_h0-13+15-22,1,316,15,8,8,105,33.2278,27.8752,13.706,3.7618,140,44.3038,20.1777,14.7844,5.5794,146,46.2025
c182_p1_t0_h1,1,824,15,8,8,326,39.5631,22.6878,11.2285,3.4668,401,48.665,19.4419,12.5325,5.6636,411,49.8786
c182_p1_t0_h2,1,1465,15,8,8,568,38.7713,24.359,11.23,3.558,712,48.6007,19.4811,13.0436,5.4826,706,48.1911
c182_p1_t0_h0-13+15-22,1,1045,15,8,8,301,28.8038,29.681,13.456,4.948,538,51.4833,21.498,15.9385,5.2045,487,46.6029
c183_p1_t0_h1,1,3580,15,8,8,701,19.581,42.9125,9.962,5.1928,2030,56.7039,26.8201,12.9576,5.687,1644,45.9218
c183_p1_t0_h2,1,337,15,8,8,109,32.3442,31.857,13.552,4.924,176,52.2255,23.9501,15.6295,5.5673,178,52.819
c183_p1_t0_h17-20,1,236,15,8,8,96,40.678,26.809,7.9848,4.976,116,49.1525,20.15,11.3708,5.7413,123,52.1186
c183_p1_t0_h8-13,1,450,15,8,8,144,32.0,32.6842,12.5245,4.7472,233,51.7778,23.7133,15.4457,5.4163,234,52.0
c183_p1_t0_h15-21,1,402,15,8,8,181,45.0249,26.3898,7.72,4.2248,208,51.7413,20.1553,10.8492,5.1556,210,52.2388
c183_p1_t0_h3-13+22,1,556,15,8,8,162,29.1367,33.1792,13.7345,4.8815,299,53.777,23.2385,15.5107,5.3134,280,50.3597
c183_p1_t0_h14-21,1,5618,15,8,8,1367,24.3325,37.152,10.4655,5.0055,2956,52.6166,25.6288,13.6965,5.5574,2608,46.4222
c183_p1_t0_h0-13+15-22,1,930,15,8,8,237,25.4839,21.6352,18.6578,6.347,529,56.8817,16.8814,13.5294,5.8316,386,41.5054
c185_p1_t0_h1,1,1070,15,8,8,286,26.729,23.003,18.2103,6.2357,624,58.3178,17.8881,14.0601,5.9671,474,44.2991
c185_p1_t0_h2,1,227,15,8,8,46,20.2643,20.5925,21.8865,5.6765,135,59.4714,17.1797,13.8271,5.5303,92,40.5286
c185_p1_t0_h14-21,1,2391,15,8,8,610,25.5123,22.303,19.1485,6.3555,1402,58.6366,17.474,13.9304,5.8645,1023,42.7854
c185_p1_t0_h0-13+15-22,1,281,15,8,8,66,23.4875,32.923,12.309,4.555,139,49.4662,21.1226,16.6905,6.8051,121,43.0605
c190_p1_t0_h1,1,521,15,8,8,156,29.9424,31.806,9.53,3.934,257,49.3282,23.7518,13.6493,5.9771,253,48.5605
c190_p1_t0_h2,1,956,15,8,8,250,26.1506,33.4862,10.6552,4.1875,466,48.7448,23.228,15.2124,6.399,438,45.8159
c190_p1_t0_h0-13+15-22,1,592,15,8,8,143,24.1554,24.9532,21.853,6.51,343,57.9392,18.7193,16.8841,6.6795,290,48.9865
c194_p1_t0_h1,1,597,15,8,8,122,20.4355,26.574,21.645,7.181,353,59.129,20.4799,15.9185,6.4918,255,42.7136
c194_p1_t0_h2,1,1431,15,8,8,283,19.7764,26.5025,21.488,6.7055,836,58.4207,19.6734,16.4497,6.4912,647,45.2131
c194_p1_t0_h0-13+15-22,1,878,15,8,8,159,18.1093,29.675,20.8518,6.9678,441,50.2278,19.7722,17.6865,7.2082,322,36.6743
c197_p1_t0_h1,1,2691,15,8,8,622,23.1141,28.2255,16.717,7.374,1337,49.6841,20.288,15.448,7.5414,1125,41.806
c197_p1_t0_h2,1,337,15,8,8,71,21.0682,24.413,17.591,8.525,155,45.9941,17.6678,15.8283,6.9832,114,33.8279
c197_p1_t0_h17-20,1,491,15,8,8,93,18.9409,26.1695,16.947,8.7885,223,45.4175,17.4608,16.1548,7.3641,155,31.5682
c197_p1_t0_h15-21,1,315,15,8,8,70,22.2222,25.4015,16.296,7.6265,159,50.4762,17.9682,14.495,8.193,121,38.4127
c197_p1_t0_h3-13+22,1,524,15,8,8,97,18.5115,26.4085,17.2552,8.7125,245,46.7557,17.5512,16.1304,7.3335,167,31.8702
c197_p1_t0_h14-21,1,4552,15,8,8,988,21.7047,27.739,17.5265,7.3782,2246,49.3409,19.8639,15.91,7.4584,1789,39.3014
c197_p1_t0_h0-13+15-22,1,435,15,8,8,76,17.4713,28.0645,30.8835,7.96,262,60.2299,18.3145,20.049,7.0345,152,34.9425
c20_p1_t0_h1,1,958,15,8,8,232,24.2171,25.573,19.1632,5.691,452,47.1816,19.8874,17.8829,7.0949,406,42.38
c20_p1_t0_h2,1,221,15,8,8,41,18.552,25.624,23.779,7.399,124,56.1086,17.5947,21.0967,7.2798,93,42.0814
c20_p1_t0_h14-21,1,1825,15,8,8,388,21.2603,26.979,24.02,6.896,1007,55.1781,19.7467,19.1233,7.18,774,42.411
c20_p1_t0_h0-13+15-22,1,331,15,8,8,46,13.8973,30.443,20.5865,8.189,186,56.1934,21.449,15.6795,9.6606,134,40.4834
c204_p1_t0_h1,1,788,15,8,8,86,10.9137,43.488,25.14,8.2297,468,59.3909,29.4811,16.0583,8.9297,288,36.5482
c204_p1_t0_h2,1,1355,15,8,8,164,12.1033,38.347,23.7635,8.4955,766,56.5314,26.5865,16.3121,9.1679,515,38.0074
c204_p1_t0_h0-13+15-22,1,904,15,8,8,359,39.7124,21.6925,12.4803,4.3488,472,52.2124,16.474,13.2316,4.717,439,48.5619
c207_p1_t0_h1,1,2648,15,8,8,1246,47.0544,20.435,8.7405,3.822,1293,48.8293,16.1708,10.7854,4.8306,1311,49.5091
c207_p1_t0_h2,1,305,15,8,8,152,49.8361,20.393,7.129,3.475,157,51.4754,15.0446,10.2179,3.9705,151,49.5082
c207_p1_t0_h17-20,1,214,15,8,8,91,42.5234,20.124,8.1352,3.363,100,46.729,16.0755,10.1479,4.6734,104,48.5981
c207_p1_t0_h8-13,1,452,15,8,8,205,45.354,22.1422,7.9278,3.2802,226,50.0,15.5834,10.6555,3.826,204,45.1327
c207_p1_t0_h15-21,1,413,15,8,8,182,44.0678,20.502,9.818,3.625,214,51.816,15.359,10.7715,4.9239,190,46.0048
c207_p1_t0_h3-13+22,1,541,15,8,8,244,45.1017,20.573,8.14,3.372,266,49.1682,15.2972,10.5798,3.9067,235,43.4381
c207_p1_t0_h14-21,1,4579,15,8,8,2069,45.1845,20.7765,9.542,3.869,2276,49.7052,16.1527,11.3753,4.7444,2240,48.919
c207_p1_t0_h0-13+15-22,1,278,15,8,8,87,31.295,21.7932,16.0072,4.592,146,52.518,19.2258,13.3796,5.6042,136,48.9209
c22_p1_t0_h0,1,1322,15,8,8,365,27.6097,23.2777,17.8802,5.1725,782,59.1528,18.0714,13.8235,5.2555,622,47.0499
c22_p1_t0_h1,1,2915,15,8,8,871,29.8799,21.922,16.4,5.4875,1639,56.2264,18.0702,12.6799,5.7733,1338,45.9005
c22_p1_t0_h2,1,284,15,8,8,71,25.0,17.5312,19.9322,6.1512,138,48.5915,15.1558,16.6352,5.8137,112,39.4366
c22_p1_t0_h17-20,1,450,15,8,8,100,22.2222,20.6643,21.275,5.998,229,50.8889,17.2467,15.7864,5.7391,186,41.3333
c22_p1_t0_h15-21,1,278,15,8,8,60,21.5827,22.295,20.561,6.108,163,58.6331,18.4352,13.4696,6.4513,114,41.0072
c22_p1_t0_h3-13+22,1,531,15,8,8,121,22.7872,20.553,19.986,5.7835,266,50.0942,16.9632,15.1816,5.7744,222,41.8079
c22_p1_t0_h14-21,1,5243,15,8,8,1457,27.7894,22.3755,17.338,5.423,2959,56.4372,18.2517,13.3477,5.6735,2394,45.6609
c22_p1_t0_h0-13+15-22,1,676,15,8,8,249,36.8343,22.3713,12.0145,4.7248,340,50.2959,16.6863,12.8603,5.2743,317,46.8935
c221_p1_t0_h1,1,1816,15,8,8,768,42.2907,20.413,9.3978,3.894,843,46.4207,15.8167,11.2518,5.2436,829,45.6498
c221_p1_t0_h2,1,243,15,8,8,103,42.3868,20.0005,9.7755,3.755,118,48.5597,13.8521,12.1741,4.4544,108,44.4444
c221_p1_t0_h8-11,1,283,15,8,8,145,51.2367,18.6395,8.5195,4.05,138,48.7633,14.3952,11.1118,4.9187,136,48.0565
c221_p1_t0_h17-20,1,291,15,8,8,121,41.5808,19.878,10.3585,4.107,142,48.7973,14.2057,12.197,4.7233,131,45.0172
c221_p1_t0_h8-13,1,413,15,8,8,198,47.9419,19.36,9.233,4.022,200,48.4262,15.5912,11.4512,4.8505,204,49.3947
c221_p1_t0_h15-21,1,464,15,8,8,192,41.3793,20.5533,11.3895,4.2005,224,48.2759,14.9803,12.1591,5.0841,213,45.9052
c221_p1_t0_h3-13+22,1,466,15,8,8,225,48.2833,19.2942,8.9375,3.9762,225,48.2833,15.8135,11.2217,4.7573,233,50.0
c221_p1_t0_h14-21,1,3514,15,8,8,1480,42.1172,20.8115,10.2055,4.1165,1676,47.6949,16.0444,11.7441,5.179,1637,46.5851
c221_p1_t0_h0-13+15-22,1,364,15,8,8,129,35.4396,20.2297,13.9565,5.3672,164,45.0549,17.0242,15.4899,6.296,163,44.7802
c222_p1_t0_h1,1,436,15,8,8,162,37.156,19.9182,11.2212,4.8782,191,43.8073,17.711,12.6932,6.8233,200,45.8716
c222_p1_t0_h2,1,958,15,8,8,356,37.1608,20.5908,12.0905,5.1565,430,44.8852,17.3747,13.883,6.443,442,46.1378
c222_p1_t0_h0-13+15-22,1,524,15,8,8,117,22.3282,22.9233,20.9867,6.774,293,55.916,18.6156,17.1745,7.6034,251,47.9008
c226_p1_t0_h1,1,1320,15,8,8,257,19.4697,29.5165,19.9162,6.6668,727,55.0758,22.2615,14.7726,7.2332,524,39.697
c226_p1_t0_h2,1,234,15,8,8,35,14.9573,26.676,22.5423,7.313,145,61.9658,18.0297,15.3182,7.0629,86,36.7521
c226_p1_t0_h14-21,1,2279,15,8,8,463,20.3159,27.629,20.0345,6.803,1237,54.2782,21.1148,15.2564,7.2971,945,41.4656
c226_p1_t0_h0-13+15-22,1,732,15,8,8,257,35.1093,25.9662,11.2317,5.1318,354,48.3607,19.1557,13.4545,5.9022,340,46.4481
c234_p1_t0_h1,1,1361,15,8,8,455,33.4313,27.369,9.591,4.728,672,49.3755,20.2145,11.7862,6.0333,626,45.9956
c234_p1_t0_h2,1,215,15,8,8,87,40.4651,28.8455,9.4035,4.252,110,51.1628,19.6961,12.8457,5.7587,107,49.7674
c234_p1_t0_h14-21,1,2573,15,8,8,920,35.7559,26.825,9.644,4.705,1245,48.3871,19.802,12.2518,6.0552,1214,47.1823
c234_p1_t0_h0-13+15-22,1,250,15,8,8,101,40.4,24.5163,8.328,3.968,126,50.4,18.6703,12.2284,4.7507,131,52.4
c240_p1_t0_h0,1,1799,15,8,8,740,41.134,23.731,11.178,4.238,925,51.4175,17.4897,12.853,4.6785,865,48.0823
c240_p1_t0_h1,1,3196,15,8,8,1303,40.7697,22.8002,9.69,4.277,1563,48.9049,18.6492,11.6712,4.7999,1519,47.5282
c240_p1_t0_h2,1,205,15,8,8,71,34.6341,27.689,10.318,4.395,109,53.1707,18.3157,12.621,4.7104,98,47.8049
c240_p1_t0_h19,1,332,15,8,8,125,37.6506,25.315,9.992,4.14,169,50.9036,17.4567,12.6432,4.865,154,46.3855
c240_p1_t0_h17-20,1,213,15,8,8,89,41.784,25.597,10.409,3.968,105,49.2958,19.1123,14.0569,5.0708,114,53.5211
c240_p1_t0_h8-13,1,526,15,8,8,212,40.3042,23.8758,9.3512,4.0888,262,49.8099,17.0097,12.8837,4.5869,253,48.0989
c240_p1_t0_h15-21,1,375,15,8,8,148,39.4667,24.807,9.774,4.274,176,46.9333,18.5874,14.1468,4.85,183,48.8
c240_p1_t0_h3-13+22,1,659,15,8,8,258,39.1502,24.4665,9.42,4.168,324,49.1654,17.4143,13.4131,4.5731,317,48.1032
c240_p1_t0_h14-21,1,6146,15,8,8,2494,40.5792,23.33,10.0715,4.2085,3030,49.3004,18.3699,12.3282,4.7484,2943,47.8848
c240_p1_t0_h0-13+15-22,1,478,15,8,8,95,19.8745,24.2253,21.9852,5.9,270,56.4854,17.3268,15.8619,6.315,186,38.9121
c25_p1_t0_h1,1,1068,15,8,8,269,25.1873,22.3097,18.5848,5.613,546,51.1236,17.291,14.3546,6.3036,448,41.9476
c25_p1_t0_h2,1,259,15,8,8,38,14.6718,30.8895,16.36,5.91,155,59.8456,18.7252,14.0165,5.826,74,28.5714
c25_p1_t0_h15-21,1,307,15,8,8,55,17.9153,30.9365,14.765,6.0345,139,45.2769,18.4682,13.9304,6.168,99,32.2476
c25_p1_t0_h14-21,1,2029,15,8,8,449,22.1291,24.933,19.366,5.958,1099,54.1646,17.7525,14.928,6.3685,796,39.2311
c25_p1_t0_h0-13+15-22,1,353,15,8,8,136,38.5269,30.662,9.021,3.447,183,51.8414,20.2089,10.0195,4.9669,168,47.5921
c252_p1_t0_h1,1,1993,15,8,8,907,45.5093,25.229,6.253,3.313,1028,51.5805,18.4779,9.8176,4.4999,1053,52.8349
c252_p1_t0_h2,1,224,15,8,8,102,45.5357,23.759,6.0755,3.0345,118,52.6786,17.4147,9.6877,4.6901,111,49.5536
c252_p1_t0_h11,1,207,15,8,8,101,48.7923,22.0915,6.0065,3.1465,113,54.5894,17.1466,10.3688,4.3344,112,54.1063
c252_p1_t0_h19,1,286,15,8,8,143,50.0,22.8425,5.6625,3.0033,162,56.6434,16.1311,10.205,4.0018,149,52.0979
c252_p1_t0_h5-7,1,296,15,8,8,148,50.0,23.005,5.3465,2.65,166,56.0811,16.5211,9.1534,4.3938,157,53.0405
c252_p1_t0_h8-11,1,369,15,8,8,169,45.7995,23.579,6.76,3.226,203,55.0136,17.0368,10.7719,4.4007,183,49.5935
c252_p1_t0_h17-20,1,327,15,8,8,167,51.0703,22.815,5.426,2.9855,190,58.104,16.1695,9.7297,3.8545,180,55.0459
c252_p1_t0_h3-7+22,1,321,15,8,8,155,48.2866,23.604,5.417,2.828,175,54.5171,16.6544,9.4726,4.4378,167,52.0249
c252_p1_t0_h8-13,1,473,15,8,8,225,47.5687,24.255,6.573,3.146,262,55.3911,17.1417,10.1556,4.1939,243,51.3742
c252_p1_t0_h15-21,1,648,15,8,8,329,50.7716,23.21,5.4228,2.878,362,55.8642,16.4004,9.6016,4.1505,351,54.1667
c252_p1_t0_h3-13+22,1,520,15,8,8,233,44.8077,25.3153,7.604,3.2432,289,55.5769,17.4201,10.3514,4.2272,259,49.8077
c252_p1_t0_h14-21,1,3515,15,8,8,1613,45.889,25.101,6.4375,3.2335,1851,52.66,18.2091,9.8325,4.457,1892,53.8265
c252_p1_t0_h0-13+15-22,1,386,15,8,8,169,43.7824,19.6035,10.7532,5.0218,192,49.7409,14.6467,12.882,7.4278,190,49.2228
c254_p1_t0_h1,1,847,15,8,8,424,50.059,13.9175,9.314,4.1145,382,45.1004,12.0555,11.2373,6.9995,422,49.8229
c254_p1_t0_h2,1,1527,15,8,8,723,47.3477,15.911,10.112,4.472,697,45.6451,13.3497,12.1825,7.1268,764,50.0327
c254_p1_t0_h0-13+15-22,1,634,15,8,8,244,38.4858,27.5688,8.2028,3.8785,337,53.1546,18.8493,12.3544,4.6424,302,47.6341
c26_p1_t0_h1,1,1415,15,8,8,474,33.4982,25.774,9.4785,3.679,644,45.5124,19.1791,12.5631,6.0933,634,44.8057
c26_p1_t0_h2,1,219,15,8,8,75,34.2466,28.986,8.2455,3.09,95,43.379,20.2781,11.4174,5.5677,104,47.4886
c26_p1_t0_h17-20,1,225,15,8,8,110,48.8889,25.256,5.482,3.122,133,59.1111,17.0289,9.0638,5.2936,122,54.2222
c26_p1_t0_h8-13,1,312,15,8,8,90,28.8462,29.9948,8.969,3.577,160,51.2821,19.9556,11.8738,5.4602,143,45.8333
c26_p1_t0_h15-21,1,389,15,8,8,173,44.473,26.319,5.516,3.231,211,54.2416,17.7026,9.7486,5.3287,202,51.928
c26_p1_t0_h3-13+22,1,354,15,8,8,107,30.226,30.292,8.7758,3.5428,178,50.2825,19.9017,11.8935,5.7342,167,47.1751
c26_p1_t0_h14-21,1,2857,15,8,8,1014,35.4918,26.793,8.211,3.633,1359,47.5674,19.2896,12.1999,5.5515,1347,47.1474
c26_p1_t0_h0-13+15-22,1,297,15,8,8,110,37.037,25.922,12.996,3.605,150,50.5051,18.1092,14.3652,5.3127,139,46.8013
c263_p1_t0_h1,1,851,15,8,8,372,43.7133,23.7545,9.886,3.7525,420,49.3537,19.6471,11.2886,5.7077,450,52.879
c263_p1_t0_h2,1,1501,15,8,8,622,41.439,24.283,9.714,3.71,752,50.0999,18.9917,11.9443,5.7188,774,51.5656
c263_p1_t0_h0-13+15-22,1,242,15,8,8,79,32.6446,23.6998,12.817,7.0158,121,50.0,16.6231,12.833,7.0344,92,38.0165
c265_p1_t0_h0,1,1124,15,8,8,226,20.1068,24.5168,20.1395,6.7095,570,50.7117,18.0112,16.2316,7.3359,423,37.6335
c265_p1_t0_h1,1,4242,15,8,8,1093,25.7661,25.4,15.7502,6.734,2102,49.5521,18.717,14.2967,7.7917,1798,42.3857
c265_p1_t0_h2,1,272,15,8,8,76,27.9412,26.8678,14.8675,8.3028,127,46.6912,16.6819,15.2748,8.1689,102,37.5
c265_p1_t0_h19,1,214,15,8,8,57,26.6355,21.865,18.0945,6.1055,104,48.5981,15.6002,13.8578,7.178,83,38.785
c265_p1_t0_h5-7,1,217,15,8,8,68,31.3364,20.966,14.245,7.504,106,48.8479,15.8405,14.2043,7.3037,87,40.0922
c265_p1_t0_h8-11,1,447,15,8,8,117,26.1745,25.6625,16.692,7.572,225,50.3356,16.4054,14.9087,7.6653,164,36.689
c265_p1_t0_h17-20,1,260,15,8,8,81,31.1538,21.794,15.7898,5.7912,120,46.1538,15.4524,13.497,6.8996,109,41.9231
c265_p1_t0_h3-7+22,1,259,15,8,8,77,29.7297,21.058,14.5655,7.387,120,46.332,16.2842,14.3056,7.1231,100,38.61
c265_p1_t0_h8-13,1,613,15,8,8,165,26.9168,25.264,17.836,7.044,307,50.0816,16.5061,15.3269,7.5619,237,38.6623
c265_p1_t0_h15-21,1,519,15,8,8,159,30.6358,21.4625,15.088,6.72,248,47.7842,15.867,13.9274,7.0174,205,39.499
c265_p1_t0_h3-13+22,1,675,15,8,8,183,27.1111,25.388,17.2795,6.9905,335,49.6296,16.6038,15.3317,7.498,266,39.4074
c265_p1_t0_h14-21,1,6740,15,8,8,1733,25.7122,24.756,16.4595,6.7332,3301,48.9763,18.1659,14.6684,7.6128,2812,41.7211
c265_p1_t0_h0-13+15-22,1,932,15,8,8,191,20.4936,25.4535,21.6885,5.7555,551,59.1202,18.4719,15.2296,6.0898,379,40.6652
c270_p1_t0_h1,1,1437,15,8,8,366,25.4697,27.299,17.335,5.756,783,54.4885,19.838,13.788,6.0831,602,41.8928
c270_p1_t0_h2,1,248,15,8,8,48,19.3548,26.4462,19.6883,7.7742,139,56.0484,18.4786,15.51,6.3599,94,37.9032
c270_p1_t0_h15-21,1,312,15,8,8,61,19.5513,26.4462,21.7465,7.8608,181,58.0128,18.1569,16.0996,6.622,130,41.6667
c270_p1_t0_h14-21,1,2810,15,8,8,657,23.3808,26.6922,19.0835,6.004,1588,56.5125,19.257,14.4762,6.1115,1158,41.21
c270_p1_t0_h0-13+15-22,1,910,15,8,8,201,22.0879,26.9905,18.37,5.651,519,57.033,18.9196,13.7681,5.803,375,41.2088
c273_p1_t0_h1,1,1705,15,8,8,448,26.2757,25.543,16.279,5.506,950,55.7185,20.2646,12.4532,6.2014,763,44.7507
c273_p1_t0_h2,1,221,15,8,8,48,21.7195,29.517,17.982,4.973,120,54.2986,19.5648,14.9823,5.5055,92,41.629
c273_p1_t0_h15-21,1,286,15,8,8,70,24.4755,28.451,17.4868,5.3495,154,53.8462,19.7308,14.7442,5.5972,121,42.3077
c273_p1_t0_h14-21,1,3103,15,8,8,750,24.1702,26.114,17.075,5.4715,1720,55.4302,19.8086,13.0371,6.0894,1359,43.7963
c273_p1_t0_h0-13+15-22,1,927,15,8,8,211,22.7616,25.039,20.1625,5.8475,519,55.9871,18.8899,15.3928,5.4709,397,42.8263
c277_p1_t0_h1,1,1509,15,8,8,392,25.9775,26.672,17.183,5.714,860,56.9914,20.9056,13.5234,6.3058,726,48.1113
c277_p1_t0_h2,1,212,15,8,8,55,25.9434,28.7565,18.954,5.3075,122,57.5472,18.8751,15.9585,5.7418,97,45.7547
c277_p1_t0_h15-21,1,279,15,8,8,74,26.5233,25.726,18.4815,5.307,155,55.5556,18.4246,15.7706,5.7524,126,45.1613
c277_p1_t0_h14-21,1,2925,15,8,8,720,24.6154,26.498,18.128,5.684,1656,56.6154,20.1161,14.454,5.974,1343,45.9145
c277_p1_t0_h0-13+15-22,1,611,15,8,8,106,17.3486,27.2495,23.1455,8.0415,361,59.0835,18.7352,15.842,7.224,202,33.0606
c28_p1_t0_h1,1,795,15,8,8,117,14.717,29.2585,21.62,8.957,465,58.4906,20.3584,16.1847,7.4452,286,35.9748
c28_p1_t0_h2,1,1709,15,8,8,260,15.2136,28.774,22.565,8.272,990,57.9286,19.758,16.3919,7.3406,601,35.1668
c28_p1_t0_h0-13+15-22,1,219,15,8,8,35,15.9817,30.6915,22.3265,5.9195,117,53.4247,20.1198,19.4121,8.335,89,40.6393
c282_p1_t0_h1,1,688,15,8,8,170,24.7093,31.9448,21.8782,5.6302,332,48.2558,21.8035,16.9736,6.6127,277,40.2616
c282_p1_t0_h2,1,1133,15,8,8,232,20.4766,32.173,22.934,6.03,589,51.9859,21.4125,17.8583,7.068,470,41.4828
c282_p1_t0_h0-13+15-22,1,1020,15,8,8,81,7.9412,36.3432,33.5725,12.0105,649,63.6275,24.4129,22.9566,9.7274,375,36.7647
c286_p1_t0,1,669,15,8,8,247,36.9208,20.413,12.674,5.383,309,46.1883,16.6478,12.2074,6.2648,292,43.6472
c288_p1_t0_h1,1,832,15,8,8,369,44.351,19.3972,9.0248,5.4023,413,49.6394,15.618,10.4463,5.9584,388,46.6346
